Reference	ID	Tags	Quote	Occurrence	Question	Response
27:4	vunh				What has David asked of Yahweh?	David has asked that he may live in the house of Yahweh all the days of his life, to see the beauty of Yahweh, and to meditate in his temple.
27:5	ou1c				What will Yahweh do for David in the day of trouble?	Yahweh will shelter him in his booth, hide him in the cover of his tent, and lift him high on a rock.
27:6	owzo				How will David offer worship to Yahweh?	David will offer sacrifices of joy, sing, and make songs to Yahweh.
27:7	g4cs				What does David ask Yahweh to do?	David asks Yahweh to hear his voice, to have mercy on him, and to answer him.
27:8	unno				What does David’s heart say about Yahweh?	David’s heart says, “Seek his face!”
27:9	g5gy				What does David ask Yahweh not to do?	David asks Yahweh not to hide his face from him, not to strike his servant in anger, nor to forsake or abandon him.
27:10	usv0				In what situation will Yahweh take David in?	Yahweh will take David in even if his father and mother forsake him.
27:11	bn34				How does David ask Yahweh to do because of David’s enemies?	David asks Yahweh to teach him Yahweh’s ways and to lead him on a level path because of his enemies.
27:12	bwd1				Why does David ask that Yahweh not give his soul to his enemies?	David asks that Yahweh not give his soul to his enemies because false witnesses have risen up against him, and they breathe out violence.
27:13	k5rb				What did David believe that helped him?	He believed that he would see the goodness of Yahweh in the land of the living.
27:14	wzc1				What does David encourage the people to do?	David encourages the people to wait for Yahweh, to be strong, and to let their heart be courageous.
28:1	cktz				To whom does David cry out?	David cries out to Yahweh, his rock.
28:1	ln9w				What will happen to David if Yahweh does not respond to him?	David will join those who go down to the grave.
28:2	bnpn				Who does David want to hear the sound of his pleading?	David wants Yahweh to hear the sound of his pleading.
28:3	lhjw				What does David ask Yahweh not to do?	David asks Yahweh not to drag him away with the wicked.
28:4	pyk0				What does David ask Yahweh to give the wicked?	David asks Yahweh to give them what their deeds deserve and to repay them for what their wickedness demands.
28:5	bn36				What does the wicked not understand?	The wicked does not understand the ways of Yahweh or the work of his hands.
28:6	umze				What has Yahweh heard?	Yahweh has heard the sound of David’s pleading.
28:7	mle8				Who is David’s strength and shield?	Yahweh is David’s strength and shield.
28:7	auyl				In whom does David’s heart trust?	David’s heart trusts in Yahweh and greatly rejoices.
28:8	oitr				Who is the strength of his people?	Yahweh is the strength of his people.
28:8	spa7				Who is the saving refuge of his annointed one?	Yahweh is the saving refuge of his annointed one.
28:9	rgkn				Who does David want Yahweh to save and bless?	David wants Yahweh to save his people and bless his inheritance,
29:1	ywmi				Who does David say should acknowledge Yahweh has glory and power?	David says the sons of the mighty should acknowledge Yahweh’s glory and power.
29:2	x1im				What does the name of Yahweh deserve?	Yahweh’s name deserves honor.
29:3	np75				To what does David compares the voice of Yahweh?	He compares the voice of Yahweh to thunder.
29:5	q6zr				What does Yahweh break in pieces?	Yahweh breaks in pieces the cedars of Lebanon.
29:8	hiov				What does Yahweh shake?	Yahweh shakes the wilderness of Kadesh.
29:9	hols				What does everyone in Yahweh’s temple say?	Everyone in his temple says, “Glory!”
29:10	plcz				How long will Yahweh sit as king?	Yahweh sits as king forever.
29:11	lk68				What two things does Yahweh give his people?	Yahweh gives strength to his people and blesses his people with peace.
30:1	xvpe				Why does David exalt Yahweh?	He exalts Yahweh because Yahweh has raised David up and not allowed David’s enemies to rejoice over him.
30:2	a1a8				What did Yahweh do when David cried for help?	Yahweh healed David.
30:3	cyh1				From where did Yahweh bring up David’s soul?	Yahweh brought up David’s soul from sheol.
30:4	v8n4				What are the faithful told to do in remembrance of Yahweh’s holiness?	The faithful are told to sing praise to Yahweh and to give him thanks.
30:5	tkfi				How long does Yahweh’s anger and favor last?	Yahweh’s anger is only for a moment, but his favor is for a lifetime.
30:5	pvge				What happens after weeping comes for a night?	Joy comes in the morning.
30:6	hjp4				What did David say in confidence?	David said, “I will never be shaken.”
30:7	m38y				What happened to David when Yahweh hid his face?	When Yahweh hid his face, David was troubled.
30:8	up8s				What did David seek from the Lord?	David sought favor from the Lord.
30:10	v3pi				What things is David asking Yahweh to do for him?	David is asking Yahweh to hear him, to have mercy on him, and be his helper.
30:11	rns0				What has Yahweh done for David?	Yahweh has turned David’s mourning into dancing, removed his sackcloth and clothed him with gladness.
30:12	v163				What will David’s honored heart do?	David’s heart will sing praise to Yahweh and not be silent. He will give thanks to Yahweh his God forever.
31:1	d43s				In whom does David take refuge?	David takes refuge in Yahweh.
31:1-2	rxwz				What does David ask Yahweh to become for David?	He asks Yahweh to become his rock of refuge and a stronghold to save him.
31:3	yho3				Why does David ask God to lead and guide him?	David asks God to lead and guide him for Yahweh’s name sake.
31:4	pu3z				Why does David believe that Yahweh will pluck him out of the net his enemies have hidden for him?	Yahweh will pluck him out of the net because Yahweh is his refuge.
31:5	hyhk				Into what does David entrust his spirit?	David entrusts his spirit into the hands of Yahweh.
31:6	xsqw				Who does David hate?	He hates those who serve worthless idols.
31:7	ci2u				Why will David be glad and rejoice in Yahweh’s covenant faithfulness?	David will be glad and rejoice because Yahweh has seen his affliction and known the distress of his soul.
31:8	njk3				Where has Yahweh set David’s feet?	Yahweh has set David’s feet in a wide open place.
31:9	rhy1				Why does David want Yahweh to have mercy upon him?	He wants Yahweh to have mercy upon him because he is in distress and his eyes grow weary with grief.
31:10	b6y2				Why does David’s strength fail and his bones waste away?	His strength fails and his bones waste away because of his sin.
31:11	bpvj				How did people respond to David’s situation?	People disdain him, his neighbors are appalled and horrified at his situation, and those who see him in the street run from him.
31:12	mab3				To what does David compare himself?	David says he is as forgotten as a dead man whom no thinks about, and that he is like a broken pot.
31:13	ykzt				Why is David so troubled?	He has heard the whispering of many, terrifying news from every side as they plot together to take away his life.
31:15	hbx1				From whom does David ask God to rescue him?	He asks God to rescue him from his enemies and from those who pursue him.
31:16	s9mg				What does David ask God to do for his servant?	David asks God to make his face shine upon David, and to save him in Yahweh’s covenant faithfulness.
31:17	l4co				What does David ask God to not let happen to David?	David asks Yahweh to not to let him be humiliated.
31:18	hks4				Why should lying lips be silenced?	They speak against the righteous defiantly with arrogance and contempt.
31:19	m8v3				For whom is God’s goodness stored up?	Yahweh’s goodness is stored up for those who revere him.
31:20	nam0				From what does Yahweh hide those who revere him?	He hides them from the plots of men and from the violence of tongues.
31:21	gmkp				Why is Yahweh to be blessed?	Yahweh showed David his marvelous covenant faithfulness when David was in a beseiged city.
31:22	krfe				What did Yahweh do for David even though David said that he was cut off from God’s eyes?	Yahweh heard his plea for help when David cried to him.
31:23	sdaj				What does Yahweh do for his faithful followers?	Yahweh protects the faithful but pays back the arrogant in full.
