Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:16	i62h		rc://*/ta/man/translate/figs-doublet	וַ⁠תִּקֹּ֣ד בַּת־שֶׁ֔בַע וַ⁠תִּשְׁתַּ֖חוּ	1	The terms **bowed** and **prostrated herself** mean similar things. The author is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “And Bathsheba bowed very respectfully” or “And Bathsheba prostrated herself to the ground”
1:16	qt9d		rc://*/ta/man/translate/translate-symaction	וַ⁠תִּקֹּ֣ד בַּת־שֶׁ֔בַע וַ⁠תִּשְׁתַּ֖חוּ	1	In Bathsheba’s culture, when people **bowed** and **prostrated** themselves to someone else, they were honoring respecting that person. If it would be helpful in your language, you could explain what this action means. Alternate translation: “And Bathsheba bowed and prostrated herself in respect” or “And Bathsheba, to honor him, bowed and prostrated herself”
1:16	fo9f		rc://*/ta/man/translate/figs-quotations	וַ⁠יֹּ֥אמֶר הַ⁠מֶּ֖לֶךְ מַה־לָּֽ⁠ךְ	1	It may be more natural in your language to have an indirect quotation here. Alternate translation: “And the the king asked what was for her.”
1:16	q1mt		rc://*/ta/man/translate/figs-idiom	מַה־לָּֽ⁠ךְ	1	Here, the phrase **What is for you** means that the king wished to know what Bathsheba wanted to request. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “What is your desire” or “What can I do for you”
1:17	s7yx		rc://*/ta/man/translate/writing-oathformula	אַתָּ֨ה נִשְׁבַּ֜עְתָּ בַּֽ⁠יהוָ֤ה אֱלֹהֶ֨י⁠ךָ֙ לַֽ⁠אֲמָתֶ֔⁠ךָ	1	Here Bathsheba reminds David about how he swore an oath **by Yahweh your God** that he would make Solomon the next king. Use a natural way in your language to express an oath. Alternate translation: “you yourself swore before Yahweh your God to your female servant” or “you yourself solemnly promised Yahweh your God before your female servant”
1:17	f3nw		rc://*/ta/man/translate/figs-rpronouns	אַתָּ֨ה נִשְׁבַּ֜עְתָּ	1	Bathsheba uses the word **yourself** to emphasize how significant it was that David had made this promise. Use a way that is natural in your language to indicate this significance. Alternate translation: “it was you who swore”
1:17	n2c3		rc://*/ta/man/translate/figs-123person	לַֽ⁠אֲמָתֶ֔⁠ךָ	1	Here Bathsheba speaks about herself in the third person. This was one way to address someone in a respectful way. If this would not be natural in your language, you could use the first person form. Alternate translation: “to me, your female servant,”\n
1:17	zb0n		rc://*/ta/man/translate/figs-explicit	בַּֽ⁠יהוָ֤ה אֱלֹהֶ֨י⁠ךָ֙	1	Here Bathsheba emphasizes that **Yahweh** is David’s **God**, but she implies that **Yahweh** is her **God** as well. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “by Yahweh, your God and mine”
1:17	ywl1		rc://*/ta/man/translate/figs-quotations	אֱלֹהֶ֨י⁠ךָ֙ & כִּֽי־שְׁלֹמֹ֥ה בְנֵ֖⁠ךְ יִמְלֹ֣ךְ אַחֲרָ֑⁠י וְ⁠ה֖וּא יֵשֵׁ֥ב עַל־כִּסְאִֽ⁠י	1	It may be more natural in your language to have an indirect quotation here. Alternate translation: “your God that Solomon my son would surely reign after you, and he would sit on your throne.”
1:17	wq00		rc://*/ta/man/translate/figs-parallelism	כִּֽי־שְׁלֹמֹ֥ה בְנֵ֖⁠ךְ יִמְלֹ֣ךְ אַחֲרָ֑⁠י וְ⁠ה֖וּא יֵשֵׁ֥ב עַל־כִּסְאִֽ⁠י	1	These two clauses mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the clauses with a word other than **and** in order to show that the second clause is repeating the first one, not saying something additional. Alternatively, you could combine the two clauses. See how you expressed the similar form in [1:13](../01/13.md). Alternate translation: “Surely Solomon your son will reign after me; yes, he will sit on my throne” or “Surely Solomon your son will reign from my throne”
1:17	bt9t		rc://*/ta/man/translate/translate-symaction	יֵשֵׁ֥ב עַל־כִּסְאִֽ⁠י	1	When a person sits on a **throne**, it indicates that the person has power and rules as king. If it would be helpful in your language, you could explain what this action means. See how you expressed the idea in [1:13](../01/13.md). Alternate translation: “will sit on my throne to rule” or “will sit on my throne as king”\n
1:18	jpi6			וְ⁠עַתָּ֕ה & וְ⁠עַתָּ֛ה	1	Alternate translation: “And at this time … and at this time”
1:18	c6z7		rc://*/ta/man/translate/figs-exclamations	הִנֵּ֥ה	1	Here, the word **behold** draws David’s attention and asks him to listen carefully. If it would be helpful in your language, you could express **behold** with a word or phrase that asks someone to listen, or you could express the idea in another way. Alternate translation: “I want to inform you of this:” or “please listen to me”\n
1:18	lby1		rc://*/ta/man/translate/figs-explicit	מָלָ֑ךְ	1	Here Bathsheba implies that Adonijah is trying to reign. Bathsheba believes that David is still the real king. If it would be helpful in your language, you could make that idea more explicit. Alternate translation: “is attempting to reign” or “wants to make himself king”
1:18	m71q		rc://*/ta/man/translate/translate-textvariants	וְ⁠עַתָּ֛ה	1	Many ancient manuscripts read **and now**. The ULT follows that reading. Other ancient manuscripts read “and you.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
1:19	vlqt		rc://*/ta/man/translate/grammar-collectivenouns	וּֽ⁠מְרִיא	1	In this verse, the word **fatling** is singular in form, but it refers to many fatlings as a group. If it would be helpful in your language, you could say this plainly. Alternate translation: “and fatlings”
1:19	hk1d		rc://*/ta/man/translate/translate-unknown	וּֽ⁠מְרִיא	1	Here, the word **fatling** refers to an animal that has been fed a lot of food so that it becomes fat and is very good to eat. If your readers would not be familiar with this type of animal, you could use the name of something similar in your area or you could use a more general term. See how you translated this word in [1:9](../01/09.md). Alternate translation: “and animals that were given plenty of food so that they would be fat” or “and young cows that were specially prepared to be eaten”\n
1:19	u52n		rc://*/ta/man/translate/figs-abstractnouns	לָ⁠רֹב֒	1	If your language does not use an abstract noun for the idea of **abundance**, you could express the same idea in another way. Alternate translation: “abundantly”
1:19	s7vz		rc://*/ta/man/translate/figs-hyperbole	לְ⁠כָל־בְּנֵ֣י הַ⁠מֶּ֔לֶךְ	1	As the end of the verse makes clear, Bathsheba says **all** here as an overstatement for emphasis. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: “to almost all of the sons of the king”
1:19	dfnt		rc://*/ta/man/translate/figs-123person	הַ⁠מֶּ֔לֶךְ	1	Here Bathsheba addresses king David in the third person as a sign of respect. If this would not be natural in your language, you could use the second-person form and indicate the respect in another way. Alternate translation: “of you, the king,”\n
1:20	gosn			וְ⁠אַתָּה֙	1	Alternate translation: “But as for you”
1:20	zomp		rc://*/ta/man/translate/translate-textvariants	וְ⁠אַתָּה֙	1	Many ancient manuscripts read **And you**. The ULT follows that reading. Other ancient manuscripts read “And now.” If a translation of the Bible exists in your region, you may wish to use the reading that it uses. If a translation of the Bible does not exist in your region, you may wish to use the reading of the ULT.
1:20	zlc4		rc://*/ta/man/translate/figs-synecdoche	עֵינֵ֥י כָל־יִשְׂרָאֵ֖ל עָלֶ֑י⁠ךָ	1	Here, **eyes** represents attention and focus. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “the attention of all Israel is on you” or “all Israel is focusing on you”
1:20	ux2p		rc://*/ta/man/translate/translate-symaction	יֵשֵׁ֛ב עַל־כִּסֵּ֥א אֲדֹנִֽ⁠י־הַ⁠מֶּ֖לֶךְ אַחֲרָֽי⁠ו	1	When a person sits on a **throne**, it indicates that the person has power and rules as king. If it would be helpful in your language, you could explain what this action means. See how you expressed the idea in [1:13](../01/13.md). Alternate translation: “will sit on the throne of my lord the king to rule after him” or “will sit on the throne of my lord the king as king after him”\n
1:20	ze0o		rc://*/ta/man/translate/figs-123person	אֲדֹנִֽ⁠י־הַ⁠מֶּ֖לֶךְ אַחֲרָֽי⁠ו	1	Here Bathsheba addresses King David in the third person as a sign of respect. If this would not be natural in your language, you could use the second-person form and indicate the respect in another way. Alternate translation: “you, my lord the king, after you”
1:21	pu6x		rc://*/ta/man/translate/figs-123person	כִּ⁠שְׁכַ֥ב אֲדֹנִֽ⁠י־הַ⁠מֶּ֖לֶךְ עִם־אֲבֹתָ֑י⁠ו	1	Here Bathsheba addresses King David in the third person as a sign of respect. If this would not be natural in your language, you could use the second-person form and indicate the respect in another way. Alternate translation: “as soon as you, my lord the king, lie down with your fathers”\n
1:21	jz9e		rc://*/ta/man/translate/figs-euphemism	כִּ⁠שְׁכַ֥ב אֲדֹנִֽ⁠י־הַ⁠מֶּ֖לֶךְ עִם־אֲבֹתָ֑י⁠ו	1	Bathsheba is referring to David’s death in a polite way by using the phrase **lies down with his fathers**, which refers to being buried near one’s ancestors. If it would be helpful in your language, you could use a polite way of referring to this in your language, or you could state this plainly. Alternate translation: “as soon as my master the king passes away” or “as soon as my lord the king dies and is buried with his fathers”\n
1:21	nvdv		rc://*/ta/man/translate/figs-synecdoche	אֲבֹתָ֑י⁠ו	1	Bathsheba is using **fathers** to represent David’s ancestors in general. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: “his ancestors”
1:21	z8su		rc://*/ta/man/translate/figs-rpronouns	וְ⁠הָיִ֗יתִי אֲנִ֛י וּ⁠בְנִ֥⁠י שְׁלֹמֹ֖ה	1	Bathsheba uses the word **myself** to emphasize how concerned she is for her safety. Use a way that is natural in your language to indicate this emphasis. Alternate translation: “that, as for me, I and my son Solomon will be”
