Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:25	gns5		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּקְח֤וּ	1	Here, the word **took** means “plucked” or “harvested.” You could include this information if that would be helpful to your readers. Alternate translation: “And they plucked”
1:25	w02p		rc://*/ta/man/translate/grammar-collectivenouns	מִ⁠פְּרִ֣י	1	In this verse, the word **fruit** is singular in form, but it refers to all the fruit of the land as a group. If it would be helpful in your language, you could say this plainly. Alternate translation: “a bit of fruit from”
1:25	et1g		rc://*/ta/man/translate/figs-metaphor	וַ⁠יָּשִׁ֨בוּ אֹתָ֤⁠נוּ דָבָר֙	1	Moses is speaking of news about the land as if it were a physical object that someone could **return** to someone else. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “and report back to us about”
1:25	iiy2		rc://*/ta/man/translate/figs-metonymy	דָבָר֙	1	Here, **word** represents a report. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “a report”
1:25	dgea		rc://*/ta/man/translate/figs-quotesinquotes	וַ⁠יֹּ֣אמְר֔וּ טוֹבָ֣ה הָ⁠אָ֔רֶץ אֲשֶׁר־יְהוָ֥ה אֱלֹהֵ֖י⁠נוּ נֹתֵ֥ן לָֽ⁠נוּ	1	If your language would not use a direct quotation inside of a direct quotation, you could translate the second direct quotation as an indirect quotation. Alternate translation: “and said that the land that Yahweh our God is giving to us is good”
1:26	t13i		rc://*/ta/man/translate/figs-metaphor	לַ⁠עֲלֹ֑ת	1	Here, **go up** means “go fight.” If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “to fight”
1:26	k4x9		rc://*/ta/man/translate/figs-metonymy	פִּ֥י	1	Here, **mouth** refers to Yahweh’s commands and what he says to do. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: “the commands of”
1:27	vy6l		rc://*/ta/man/translate/figs-explicitinfo	 וַ⁠תֵּרָגְנ֤וּ בְ⁠אָהֳלֵי⁠כֶם֙ וַ⁠תֹּ֣אמְר֔וּ	1	Here, the text uses two verbs of speaking, **grumbled** and **said**, to introduce direct speech. If it is unnatural in your language to use two verbs of speech, you could use only one. Alternate translation: “And you grumbled in your tents, saying”
1:27-28	wgzi		rc://*/ta/man/translate/figs-quotesinquotes	וַ⁠תֵּרָגְנ֤וּ בְ⁠אָהֳלֵי⁠כֶם֙ וַ⁠תֹּ֣אמְר֔וּ בְּ⁠שִׂנְאַ֤ת יְהוָה֙ אֹתָ֔⁠נוּ הוֹצִיאָ֖⁠נוּ מֵ⁠אֶ֣רֶץ מִצְרָ֑יִם לָ⁠תֵ֥ת אֹתָ֛⁠נוּ בְּ⁠יַ֥ד הָ⁠אֱמֹרִ֖י לְ⁠הַשְׁמִידֵֽ⁠נוּ & אָנָ֣ה ׀ אֲנַ֣חְנוּ עֹלִ֗ים אַחֵי⁠נוּ֩ הֵמַ֨סּוּ אֶת־לְבָבֵ֜⁠נוּ	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: “And you grumbled in your tents. You claimed that Yahweh hates you and brought you from the land of Egypt to give you into the hand of the Amorites. You asked me how you could go up, and you told me that your brothers had caused your heart to melt”
1:27	gpei		rc://*/ta/man/translate/figs-possession	בְּ⁠שִׂנְאַ֤ת יְהוָה֙ אֹתָ֔⁠נוּ	1	Here, the Israelites are using the possessive form to describe the **hatred** that they believe Yahweh is showing towards them. If your language would not use the possessive form for this, you could use a verb to show how **hatred** and **Yahweh** are related. Alternate translation: “Since Yahweh hates us,” 
1:27	u8rq		rc://*/ta/man/translate/figs-abstractnouns	בְּ⁠שִׂנְאַ֤ת יְהוָה֙ אֹתָ֔⁠נוּ	1	If your language does not use an abstract noun for the idea of **hatred**, you could express the same idea in another way. Alternate translation: “Since Yahweh hates us”
1:27	am5b		rc://*/ta/man/translate/figs-metonymy	בְּ⁠יַ֥ד הָ⁠אֱמֹרִ֖י	1	The word **hand** refers to the power of the owner of the hand, **the Amorites**. Alternate translation: “into the power of the Amorites”
1:28	dm6t		rc://*/ta/man/translate/figs-rquestion	אָנָ֣ה ׀ אֲנַ֣חְנוּ עֹלִ֗ים	1	The Israelites use a question to emphasize that they are afraid of the Amorites and do not want to go near them. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “We have nowhere safe to go.”
1:28	foq7		rc://*/ta/man/translate/figs-metaphor	 אָנָ֣ה ׀ אֲנַ֣חְנוּ עֹלִ֗ים 	1	The implication is that the Israelites are camping in a valley, so they must travel **up** the hilly area when they **go** into the land that Yahweh promised to give to them. You could include this information if that would be helpful to your readers. Alternate translation: “Where can we go up from this valley”
1:28	s442		rc://*/ta/man/translate/figs-explicit	אַחֵי⁠נוּ֩	1	Here, the term ** Our brothers** refers back to the “12 men” in [verse 23](../deu/01/23.md) who scouted the land. You could include this information if that would be helpful to your readers. Alternate translation: “Our 12 brothers who scouted the land”
1:28	qpgk		rc://*/ta/man/translate/figs-metaphor	אַחֵי⁠נוּ֩	1	Here **brothers** refers to other Israelites. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “Our fellow Israelites”
1:28	x4y4		rc://*/ta/man/translate/figs-idiom	הֵמַ֨סּוּ אֶת־לְבָבֵ֜⁠נוּ	1	Here, the phrase **have caused our heart to melt** means that the **brothers** made the rest of the Israelites feel weak and afraid. If it would be helpful in your language, you could use a similar expression or state the meaning plainly. Alternate translation: “have made my heart skip a beat” or “have made us very fearful” \n
1:28	yik3		rc://*/ta/man/translate/grammar-collectivenouns	לְבָבֵ֜⁠נוּ	1	In this verse, the word **heart** is singular in form, but it refers to all the hearts of the Israelites. If it would be helpful in your language, you could say this plainly. Alternate translation: “our hearts”
1:28	yi6u		rc://*/ta/man/translate/figs-quotesinquotes	לֵ⁠אמֹ֗ר עַ֣ם גָּד֤וֹל וָ⁠רָם֙ מִמֶּ֔⁠נּוּ עָרִ֛ים גְּדֹלֹ֥ת וּ⁠בְצוּרֹ֖ת בַּ⁠שָּׁמָ֑יִם וְ⁠גַם־בְּנֵ֥י עֲנָקִ֖ים רָאִ֥ינוּ שָֽׁם	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation, without the preceding comma: “by saying that the people are greater and taller than us, with cities great and fortified to the heavens, and also, that they have seen the sons of the Anakim there”
1:28	ckkl		rc://*/ta/man/translate/figs-doublet	גָּד֤וֹל וָ⁠רָם֙	1	Here, the term **greater** could mean: (1) “more powerful.” Alternate translation: “are stronger and taller” (2) “greater in size.” In this case, the terms **greater** and **taller** mean similar things. The Israelites are using the two terms together for emphasis. Alternate translation: “are much bigger”
1:28	vs1i		rc://*/ta/man/translate/figs-hyperbole	וּ⁠בְצוּרֹ֖ת בַּ⁠שָּׁמָ֑יִם	1	The Israelites say **fortified to the heavens** here as a generalization for emphasis. If it would be helpful in your language, you could use a different way to express the emphasis. Alternate translation: “and extremely well-fortified”
1:28	brf4		rc://*/ta/man/translate/figs-metaphor	בְּנֵ֥י	1	Here, **sons** means “descendants.” If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “the offspring of”
1:29	ukp2		rc://*/ta/man/translate/figs-parallelism	לֹא־תַֽעַרְצ֥וּ⁠ן וְֽ⁠לֹא־תִֽירְא֖וּ⁠ן מֵ⁠הֶֽם	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: “Do not be terrified, nor be afraid of them”
1:29	dgo7		rc://*/ta/man/translate/figs-activepassive	לֹא־תַֽעַרְצ֥וּ⁠ן	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “Do not fear”
1:30	l93e		rc://*/ta/man/translate/figs-metaphor	הַ⁠הֹלֵ֣ךְ לִ⁠פְנֵי⁠כֶ֔ם	1	When Moses says that Yahweh **walks before** the Israelites, he is describing how Yahweh guides them and protects them. See the chapter introduction for more information about Yahweh's presence. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “who guides you”
1:30	sv3g		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵי⁠כֶ֔ם	1	Here, the word **faces** represents the presence of people. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “before you”
1:30	wdr7		rc://*/ta/man/translate/figs-metonymy	לְ⁠עֵינֵי⁠כֶֽם	1	Here, **eyes** represents the act of seeing. The Israelites could see physical proof that Yahweh fought for them. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternative translation: “in your sight”
1:31	yy3f		rc://*/ta/man/translate/figs-metaphor	רָאִ֔יתָ	1	Here, Moses speaks of experiencing something as if it were being **seen**. If this word does not have that meaning in your language, you could state the meaning plainly. Alternate translation: “you have experienced”
